rendering_npi,provider_last_or_org_name,provider_first_name,provider_middle_initial,provider_credentials,provider_entity_type,provider_city,provider_state,provider_zip5,provider_ruca,provider_ruca_description,provider_country,provider_type,medicare_participating,hcpcs_code,hcpcs_description,hcpcs_drug_indicator,place_of_service,total_beneficiaries,total_services,total_beneficiary_day_services,average_submitted_charge,average_medicare_allowed,average_medicare_payment,average_medicare_standardized,year,extract_state,extract_hcpcs_code,provider_name,code_family,place_of_service_label,estimated_submitted_charge,estimated_allowed_amount,estimated_medicare_payment,estimated_standardized_payment,services_per_beneficiary,beneficiary_days_per_beneficiary,payment_per_beneficiary,charge_to_allowed_ratio,payment_to_allowed_ratio,payment_percentile,services_per_bene_percentile,charge_ratio_percentile,payment_per_bene_percentile,beneficiary_day_percentile,provider_code_services,provider_code_payment,prior_provider_code_services,prior_provider_code_payment,service_growth_rate,payment_growth_rate,high_payment_volume_flag,high_service_intensity_flag,high_charge_ratio_flag,high_payment_per_bene_flag,high_beneficiary_day_flag,rapid_growth_flag,audit_priority_score,audit_priority_decile
1669583431,Shakir,Abdur,R,MD,I,Mattoon,IL,61938,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Hematology-Oncology,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,F,227,640.0,640,691.3359375,94.05984375,70.670046875,70.80396875,2024,IL,99214,"Shakir, Abdur",Established outpatient E/M,Facility,442455.0,60198.3,45228.83,45314.53999999999,2.8193832599118944,2.8193832599118944,199.24594713656387,7.349958387529216,0.7513306854180267,0.9852231604342582,0.9695416164053076,0.991556091676719,0.9701447527141134,0.9695416164053076,640.0,45228.83,533.0,38708.459999885,0.20075046904315197,0.16844818936569345,1,1,1,1,1,0,93.14234016887816,10
1093704801,Abdel-Latief,Ahmed,A,MD,I,South Bend,IN,46617,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Cardiology,Y,93000,Routine electrocardiogram (ecg) using at least 12 leads with interpretation and report,N,O,1106,1870.0,1866,97.0,12.782668449,8.894315508,9.8562887701,2024,IN,93000,"Abdel-Latief, Ahmed",Electrocardiogram,Office,181390.0,23903.589999630003,16632.36999996,18431.260000087,1.6907775768535263,1.6871609403254972,15.03830922238698,7.588399901554858,0.6958105456217015,1.0,0.9935275080906149,0.9039913700107874,0.9848975188781014,0.9935275080906149,1870.0,16632.36999996,1565.0,14461.269999975,0.19488817891373802,0.15013204234405086,1,1,1,1,1,0,93.13915857605178,10
1790155893,Rismiller,Amy,F,PA-C,I,Richmond,IN,47374,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Physician Assistant,Y,99213,"Established patient office or other outpatient visit with low level od decision making, if using time, 20 minutes or more",N,O,96,254.0,254,256.0,52.209448819,39.899488189,42.043228346,2024,IN,99213,"Rismiller, Amy",Established outpatient E/M,Office,65024.0,13261.200000026001,10134.470000006,10678.979999883999,2.6458333333333335,2.6458333333333335,105.56739583339584,4.903326999055327,0.7642196784594253,0.7956365092073658,0.9788831064851882,0.9951961569255404,0.9299439551641313,0.9788831064851882,254.0,10134.470000006,90.0,3844.7999999999997,1.8222222222222222,1.6358900332932795,0,1,1,1,1,1,93.13450760608487,10
1659323046,Emmert,Jennifer,M,N.P.,I,Lafayette,IN,47905,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Nurse Practitioner,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,213,774.0,774,633.63049096,97.620077519,72.418656331,80.780788114,2024,IN,99214,"Emmert, Jennifer",Established outpatient E/M,Office,490430.00000303995,75557.93999970601,56052.04000019399,62524.330000236005,3.6338028169014085,3.6338028169014085,263.15511737180276,6.490780452788261,0.7418418236443727,0.961122244488978,0.9808617234468938,0.9985971943887776,0.9779559118236473,0.9808617234468938,774.0,56052.04000019399,565.0,39385.479999835,0.36991150442477877,0.42316508521487656,1,1,1,1,1,0,93.10220440881764,10
1063659928,Altman,Igor,,D.O.,I,Chicago,IL,60612,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Family Practice,Y,99213,"Established patient office or other outpatient visit with low level od decision making, if using time, 20 minutes or more",N,F,79,362.0,362,374.22375691,68.483259669,54.206519337,50.559033149,2024,IL,99213,"Altman, Igor",Established outpatient E/M,Facility,135469.00000142,24790.940000178,19622.759999994,18302.369999938,4.582278481012659,4.582278481012659,248.38936708853163,5.464455966592929,0.7915294861692661,0.9809818664307829,0.9893852277753207,0.9318885448916409,0.9929234851835471,0.9893852277753207,362.0,19622.759999994,417.0,22188.300000006002,-0.13189448441247004,-0.11562580278846547,1,1,1,1,1,0,93.07828394515701,10
1508091786,Hou,Joshua,H,MD,I,Chicago,IL,60612,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Ophthalmology,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,F,114,262.0,262,491.54198473,92.115496183,69.109618321,70.981068702,2024,IL,99214,"Hou, Joshua",Established outpatient E/M,Facility,128783.99999926,24134.259999946,18106.720000102,18597.039999924,2.2982456140350878,2.2982456140350878,158.8308771938772,5.33614869482421,0.7502496451162171,0.9010856453558505,0.9339565741857659,0.9034981905910736,0.9306393244873341,0.9339565741857659,262.0,18106.720000102,107.0,7366.500000051001,1.4485981308411215,1.4579814022909985,1,1,1,1,1,1,93.05790108564536,10
1467617514,Pontinen,Thomas,,M.D.,I,Des Plaines,IL,60016,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Pain Management,Y,99213,"Established patient office or other outpatient visit with low level od decision making, if using time, 20 minutes or more",N,O,136,521.0,521,425.0,91.007543186,64.077101727,63.602015355,2024,IL,99213,"Pontinen, Thomas",Established outpatient E/M,Office,221425.0,47414.929999906,33384.169999767,33136.649999955,3.8308823529411766,3.8308823529411766,245.47183823358088,4.66994256873181,0.7040856118491197,0.9541342846222449,0.9901898330997579,0.9763664161039622,0.9901261307172888,0.990253535482227,521.0,33384.169999767,403.0,26424.910000033997,0.29280397022332505,0.26335983735513385,1,1,1,1,1,0,93.05707733469231,10
1245449172,Lindzy,Charles,S,MD,I,Fort Wayne,IN,46814,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Pain Management,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,115,691.0,691,338.71,117.98743849,85.243111433,91.828914616,2024,IN,99214,"Lindzy, Charles",Established outpatient E/M,Office,234048.61,81529.31999659,58902.990000203,63453.779999656006,6.008695652173913,6.008695652173913,512.1999130452434,2.8707293279250847,0.7224761595296838,0.9657314629258517,0.9978957915831663,0.9329659318637274,0.9985971943887776,0.9978957915831663,691.0,58902.990000203,785.0,67936.38000025999,-0.1197452229299363,-0.13296837423516564,1,1,1,1,1,0,93.05360721442887,10
1891854766,Bowers,Tasha,C,PA,I,Fort Wayne,IN,46825,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Physician Assistant,Y,99213,"Established patient office or other outpatient visit with low level od decision making, if using time, 20 minutes or more",N,O,129,527.0,527,249.0,71.239924099,49.98601518,53.86426945,2024,IN,99213,"Bowers, Tasha",Established outpatient E/M,Office,131223.0,37543.440000173,26342.62999986,28386.470000150002,4.0852713178294575,4.0852713178294575,204.20643410744188,3.4952311242495444,0.7016573334712699,0.9484587670136109,0.9943955164131305,0.9726781425140112,0.9929943955164131,0.9943955164131305,527.0,26342.62999986,504.0,25068.039999911998,0.04563492063492063,0.050845219648304255,1,1,1,1,1,0,93.02842273819056,10
1255695136,Usman-Oyowe,Ibrahim,A,M.D,I,Chicago,IL,60637,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Physical Medicine and Rehabilitation,Y,99213,"Established patient office or other outpatient visit with low level od decision making, if using time, 20 minutes or more",N,O,280,779.0,779,451.52,85.155802311,63.591489089,66.889101412,2024,IL,99213,"Usman-Oyowe, Ibrahim",Established outpatient E/M,Office,351734.07999999996,66336.370000269,49537.770000331,52106.609999948,2.782142857142857,2.782142857142857,176.92060714403928,5.302281086507652,0.7467663666270874,0.9794878328449484,0.970696904064212,0.9880876544782775,0.971970951713594,0.9708880112116193,779.0,49537.770000331,602.0,37067.300000079995,0.29401993355481726,0.3364277948548746,1,1,1,1,1,0,93.01089310740221,10
1801335591,Sipes,Susan,E,"RN, MSN, AGPCNP-C",I,Greenwood,IN,46143,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Nurse Practitioner,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,149,676.0,676,584.28994083,99.238713018,70.24897929,76.935428994,2024,IN,99214,"Sipes, Susan",Established outpatient E/M,Office,394980.00000108,67085.370000168,47488.31000003999,52008.349999944,4.5369127516778525,4.5369127516778525,318.71348993315434,5.887721868420654,0.7078787819150595,0.9379759519038077,0.9910821643286574,0.9972945891783567,0.9894789579158316,0.9910821643286574,676.0,47488.31000003999,742.0,56098.589999886,-0.0889487870619946,-0.15348478455275794,1,1,1,1,1,0,92.98346693386773,10
1962035329,Tatum,Alaina,,PA-C,I,Crown Point,IN,46307,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Physician Assistant,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,242,798.0,798,715.93977444,98.945964912,75.456390977,82.360213033,2024,IN,99214,"Tatum, Alaina",Established outpatient E/M,Office,571319.94000312,78958.87999977599,60214.199999646,65723.45000033399,3.2975206611570247,3.2975206611570247,248.819008263,7.235664183746537,0.7626020024576947,0.9672344689378758,0.9735470941883767,0.9993987975951903,0.9729458917835672,0.9735470941883767,798.0,60214.199999646,,,,,1,1,1,1,1,0,92.97244488977955,10
1366821449,Tolbert,Ashley,,M.D.,I,Indianapolis,IN,46260,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Pain Management,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,170,620.0,620,570.20967742,116.15614516,84.162967742,92.520258065,2024,IN,99214,"Tolbert, Ashley",Established outpatient E/M,Office,353530.0000004,72016.80999919999,52181.040000040004,57362.56000029999,3.6470588235294117,3.6470588235294117,306.9472941178824,4.908992775496821,0.7245675002908302,0.9512024048096193,0.981062124248497,0.9946893787575151,0.987875751503006,0.981062124248497,620.0,52181.040000040004,613.0,52635.929999914995,0.011419249592169658,-0.008642195547332893,1,1,1,1,1,0,92.95040080160321,10
1275874497,Westlund,Ted,J,PA,I,Indianapolis,IN,46260,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Physician Assistant,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,153,699.0,699,571.10872675,97.017281831,67.460443491,76.346051502,2024,IN,99214,"Westlund, Ted",Established outpatient E/M,Office,399204.99999825,67815.079999869,47154.85000020901,53365.889999898,4.568627450980392,4.568627450980392,308.2016339882942,5.8866700444653475,0.6953446047737478,0.9367735470941884,0.9913827655310621,0.9971943887775551,0.988376753507014,0.9913827655310621,699.0,47154.85000020901,801.0,57702.849999957,-0.12734082397003746,-0.18279859659888292,1,1,1,1,1,0,92.94438877755512,10
1528226941,Rayani,Shayan,,,I,Chicago,IL,60637,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Hematology-Oncology,Y,99215,"Established patient office or other outpatient visit with high level of medical decision making, if using time, 40 minutes or more",N,O,73,153.0,153,657.79084967,149.23803922,118.33843137,111.23934641,2024,IL,99215,"Rayani, Shayan",Established outpatient E/M,Office,100641.99999951,22833.420000659997,18105.77999961,17019.62000073,2.095890410958904,2.095890410958904,248.02438355630136,4.407662102155566,0.792950858832652,0.853303883673845,0.9403644395361679,0.9718387631143015,0.9193815571507454,0.9403644395361679,153.0,18105.77999961,79.0,9200.65999977,0.9367088607594937,0.967878391339601,0,1,1,1,1,1,92.91183508190687,10
1336525872,Asava,Caroline,,NP,I,Indianapolis,IN,46260,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Nurse Practitioner,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,155,646.0,646,624.78328173,98.045216718,73.729303406,81.59628483,2024,IN,99214,"Asava, Caroline",Established outpatient E/M,Office,403609.99999758,63337.209999828,47629.130000275996,52711.200000180004,4.167741935483871,4.167741935483871,307.2847096792,6.372399415741174,0.7519928648641981,0.9381763527054108,0.9885771543086173,0.9982965931863728,0.9879759519038076,0.9885771543086173,646.0,47629.130000275996,798.0,57768.079999812006,-0.19047619047619047,-0.17551128580989717,1,1,1,1,1,0,92.90581162324648,10
1770994808,Mahngar,Naina,,M.D.,I,Granger,IN,46530,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Hematology-Oncology,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,294,728.0,728,250.0,89.80239011,62.649024725,66.61010989,2024,IN,99214,"Mahngar, Naina",Established outpatient E/M,Office,182000.0,65376.140000080006,45608.4899998,48492.159999920004,2.4761904761904763,2.4761904761904763,155.13091836666666,2.78389026944352,0.6976320412882159,0.931563126252505,0.9293587174348698,0.9264529058116232,0.855811623246493,0.9293587174348698,1198.0,78745.63999976,624.0,41244.21999984,0.9198717948717948,0.909252738930824,1,1,1,0,1,1,92.90380761523046,10
1053490920,Khan,Mansoor,,MD,I,Elk Grove Village,IL,60007,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Internal Medicine,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,518,2189.0,2189,395.61483783,126.89347647,95.562101416,94.496779351,2024,IL,99214,"Khan, Mansoor",Established outpatient E/M,Office,866000.88000987,277769.81999283,209185.439999624,206853.449999339,4.225868725868726,4.225868725868726,403.8328957521699,3.117692483770281,0.7530891585162983,0.9995288852246629,0.9828043107001944,0.908368176196926,0.9869854543313115,0.9828043107001944,2189.0,209185.439999624,2195.0,213645.92999979,-0.002733485193621868,-0.02087795447435101,1,1,1,1,1,0,92.90265590954596,10
1629545595,Lawrence,Emily,A,,I,Joliet,IL,60436,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Nurse Practitioner,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,95,384.0,384,347.41940104,112.09783854,75.935807292,72.501640625,2024,IL,99214,"Lawrence, Emily",Established outpatient E/M,Office,133409.04999936,43045.56999936,29159.350000128004,27840.629999999997,4.042105263157895,4.042105263157895,306.9405263171369,3.0992515606447664,0.6774065252373599,0.8158530121900948,0.9799776220481715,0.9053059301572346,0.9679053059301572,0.9799776220481715,384.0,29159.350000128004,162.0,11435.250000005999,1.3703703703703705,1.5499529962276912,0,1,1,1,1,1,92.8938225075084,10
1942229810,Khan,Naeem,A,MD,I,Centralia,IL,62801,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Cardiology,Y,93000,Routine electrocardiogram (ecg) using at least 12 leads with interpretation and report,N,O,224,440.0,440,200.0,12.655636364,9.0077727273,10.317045455,2024,IL,93000,"Khan, Naeem",Electrocardiogram,Office,88000.0,5568.48000016,3963.4200000120004,4539.500000200001,1.9642857142857142,1.9642857142857142,17.693839285767858,15.803235352820067,0.7117597620711791,0.9327768014059754,0.9934094903339191,0.9964850615114236,0.9850615114235501,0.9938488576449912,440.0,3963.4200000120004,647.0,6775.099999997,-0.31993817619783615,-0.41500199258848497,1,1,1,1,1,0,92.84929701230229,10
1871980755,Frazier,Katie,A,FNP-BC,I,Roxana,IL,62084,1.1,"Secondary flow 30% to <50% to a larger urbanized area of 50,000 and greater",US,Nurse Practitioner,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,241,1141.0,1141,357.0,105.0837248,75.658948291,77.399184926,2024,IL,99214,"Frazier, Katie",Established outpatient E/M,Office,407337.0,119900.5299968,86326.860000031,88312.470000566,4.734439834024896,4.734439834024896,358.20273858934024,3.397291071281097,0.7199873095000912,0.9813320770272658,0.9882221306165715,0.9285083328425888,0.9809787409457629,0.9882221306165715,1141.0,86326.860000031,1122.0,86023.130000016,0.01693404634581105,0.003530794566704821,1,1,1,1,1,0,92.82227195100407,10
1508867300,Shah,Syed,A,M.D.,I,Centralia,IL,62801,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Neurology,Y,99232,"Subsequent hospital care with moderate levelof medical decision making, if using time, at least 35 minutes",N,F,284,1917.0,1917,325.0,72.08801252,56.256953573,60.551262389,2024,IL,99232,"Shah, Syed",Subsequent hospital care,Facility,623025.0,138192.72000084003,107844.57999944099,116076.769999713,6.75,6.75,379.73443661774996,4.508377865318903,0.7803926284885735,0.9938287153652393,0.9856423173803527,0.9132241813602016,0.9788413098236776,0.986272040302267,1917.0,107844.57999944099,1746.0,107311.70999982601,0.0979381443298969,0.00496562769911918,1,1,1,1,1,0,92.8022670025189,10
1891769303,Zorub,Ossama,H,M.D.,I,Michigan City,IN,46360,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Internal Medicine,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,133,537.0,537,478.52,132.17975791,91.68264432,87.256815642,2024,IN,99214,"Zorub, Ossama",Established outpatient E/M,Office,256965.24,70980.52999767,49233.579999839996,46856.909999754,4.037593984962406,4.037593984962406,370.1772932318797,3.6202214890257243,0.6936209126848747,0.9421843687374749,0.9869739478957916,0.9807615230460922,0.9940881763527054,0.9869739478957916,537.0,49233.579999839996,459.0,45996.35999976,0.16993464052287582,0.07037991702162702,1,1,1,1,1,0,92.78657314629257,10
1760724603,Gordon,David,M,MD,I,Indianapolis,IN,46260,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Anesthesiology,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,239,738.0,738,593.3604336,114.99204607,83.385,93.005325203,2024,IN,99214,"Gordon, David",Established outpatient E/M,Office,437899.9999968,84864.12999966,61538.130000000005,68637.929999814,3.087866108786611,3.087866108786611,257.4817154811716,5.1600128346163965,0.725137110346227,0.9685370741482966,0.9667334669338677,0.995190380761523,0.9761523046092184,0.9667334669338677,738.0,61538.130000000005,745.0,66911.62000033,-0.009395973154362415,-0.08030727697675676,1,1,1,1,1,0,92.78557114228455,10
1780821264,Elbaridi,Nidal,,M.D.,I,Chicago,IL,60616,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Pain Management,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,67,287.0,287,385.5254007,120.90905923,89.94738676,94.931707317,2024,IL,99214,"Elbaridi, Nidal",Established outpatient E/M,Office,110645.7900009,34700.89999901,25814.90000012,27245.399999979003,4.2835820895522385,4.2835820895522385,385.2970149271642,3.1885567810649484,0.7439259500720871,0.7871150108945292,0.9834520935162829,0.9169660208468288,0.9852776632707143,0.9834520935162829,287.0,25814.90000012,171.0,16034.389999983001,0.6783625730994152,0.609970818980165,0,1,1,1,1,1,92.71509333961487,10
1528062221,Mitra,Raman,L,M.D.,I,South Bend,IN,46601,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Clinical Cardiac Electrophysiology,Y,93000,Routine electrocardiogram (ecg) using at least 12 leads with interpretation and report,N,O,260,419.0,419,139.0,16.552816229,12.546229117,10.608257757,2024,IN,93000,"Mitra, Raman",Electrocardiogram,Office,58241.0,6935.629999951,5256.870000023,4444.860000183,1.6115384615384616,1.6115384615384616,20.21873076931923,8.397362604465847,0.757951332475945,0.9611650485436893,0.9848975188781014,0.9439050701186623,0.9978425026968716,0.9859762675296656,419.0,5256.870000023,405.0,5217.529999814999,0.0345679012345679,0.007539966269364157,1,1,1,1,1,0,92.71305285868391,10
1427096700,Pisick,Evan,P,M.D.,I,Zion,IL,60099,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Medical Oncology,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,F,339,1072.0,1072,516.0,97.223348881,74.175447761,72.401231343,2024,IL,99214,"Pisick, Evan",Established outpatient E/M,Facility,553152.0,104223.43000043201,79516.079999792,77614.119999696,3.162241887905605,3.162241887905605,234.5607079639882,5.307367067056871,0.7629386213777689,0.9987937273823885,0.9822074788902292,0.9004825090470446,0.9834137515078407,0.9822074788902292,1102.0,82618.97999979199,876.0,64905.290000304005,0.2579908675799087,0.2729159672409601,1,1,1,1,1,0,92.69451145958988,10
1689705535,Borhan,Arman,,MD,I,Mishawaka,IN,46545,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Physical Medicine and Rehabilitation,Y,99213,"Established patient office or other outpatient visit with low level od decision making, if using time, 20 minutes or more",N,O,264,611.0,611,518.56,83.94207856,56.113846154,60.464484452,2024,IN,99213,"Borhan, Arman",Established outpatient E/M,Office,316840.16,51288.61000016,34285.560000094,36943.800000172,2.3143939393939394,2.3143939393939394,129.86954545490153,6.177593036719294,0.6684829243761342,0.9695756605284227,0.9651721377101682,0.997497998398719,0.9675740592473979,0.9651721377101682,611.0,34285.560000094,699.0,45453.409999874995,-0.12589413447782546,-0.2456988375528196,1,1,1,1,1,0,92.67063650920737,10
1609258763,Shumsky,Philip,M,MD,I,Indianapolis,IN,46202,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Anesthesiology,Y,99213,"Established patient office or other outpatient visit with low level od decision making, if using time, 20 minutes or more",N,O,358,870.0,870,269.81609195,97.15716092,72.514195402,66.281517241,2024,IN,99213,"Shumsky, Philip",Established outpatient E/M,Office,234739.9999965,84526.7300004,63087.34999974,57664.919999670004,2.430167597765363,2.430167597765363,176.22164804396647,2.7771096787417324,0.7463597609826081,0.993795036028823,0.9712770216172938,0.9230384307445957,0.9889911929543634,0.9712770216172938,870.0,63087.34999974,747.0,54536.150000268,0.1646586345381526,0.15679874724251677,1,1,1,1,1,0,92.66363090472377,10
1568421683,Dubois,Bradley,M,MD,I,Connersville,IN,47331,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Family Practice,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,351,1128.0,1128,362.0,118.91116135,76.93177305,82.907597518,2024,IN,99214,"Dubois, Bradley",Established outpatient E/M,Office,408336.0,134131.7900028,86779.04000040001,93519.77000030401,3.213675213675214,3.213675213675214,247.23373219487183,3.0442895005835378,0.6469684777828469,0.9887775551102205,0.9708416833667335,0.9480961923847695,0.9725450901803607,0.9708416833667335,1128.0,86779.04000040001,1234.0,98473.030000458,-0.08589951377633712,-0.11875322613718299,1,1,1,1,1,0,92.65430861723448,10
1083956239,Cook,Andrew,G,M.D.,I,Brownsburg,IN,46112,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Pain Management,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,191,628.0,628,578.04140127,117.67230892,83.699872611,90.599076433,2024,IN,99214,"Cook, Andrew",Established outpatient E/M,Office,363009.99999756005,73898.21000176,52563.519999708005,56896.219999924,3.287958115183246,3.287958115183246,275.2016753911414,4.912297604893466,0.7112962546515824,0.9522044088176352,0.9733466933867736,0.9947895791583167,0.980060120240481,0.9733466933867736,628.0,52563.519999708005,820.0,72640.68999994,-0.23414634146341465,-0.2763901334121218,1,1,1,1,1,0,92.62825651302605,10
1447314737,Jha,Gautam,,MD,I,Salem,IL,62881,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US,Internal Medicine,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,329,1427.0,1427,360.0,114.99161177,76.949088998,87.353482831,2024,IL,99214,"Jha, Gautam",Established outpatient E/M,Office,513720.0,164093.02999579,109806.35000014599,124653.41999983699,4.3373860182370825,4.3373860182370825,333.75790273600603,3.130663136716898,0.6691713231388512,0.9908721512278429,0.9840998763323715,0.9109004181143631,0.9755020316824686,0.9840998763323715,1427.0,109806.35000014599,1607.0,134462.070000632,-0.11200995644057249,-0.18336561381488564,1,1,1,1,1,0,92.59083681761969,10
1205835410,Dichoso,Michael,D,DPM,I,Munster,IN,46321,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Podiatry,Y,99213,"Established patient office or other outpatient visit with low level od decision making, if using time, 20 minutes or more",N,O,247,568.0,568,337.81176056,84.145880282,58.975704225,63.244419014,2024,IN,99213,"Dichoso, Michael",Established outpatient E/M,Office,191877.07999807998,47794.860000176,33498.1999998,35922.829999952,2.299595141700405,2.299595141700405,135.62024291417006,4.014596548611575,0.7008745291790089,0.9679743795036029,0.9640712570056045,0.9909927942353883,0.9734787830264211,0.9640712570056045,568.0,33498.1999998,463.0,27778.080000116,0.2267818574514039,0.20592207955553865,1,1,1,1,1,0,92.58857085668535,10
1972057420,Raymond,Elsa,K,NP,I,O Fallon,IL,62269,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Nurse Practitioner,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,247,1101.0,1101,357.0,105.49003633,75.073088102,76.387475023,2024,IL,99214,"Raymond, Elsa",Established outpatient E/M,Office,393057.0,116144.52999933,82655.470000302,84102.610000323,4.4574898785425106,4.4574898785425106,334.6375303655951,3.3842058683458225,0.7116604630521887,0.9787998351098286,0.9849832165361286,0.927801660679583,0.9757375890701372,0.9849832165361286,1101.0,82655.470000302,1132.0,87988.83000012001,-0.027385159010600707,-0.06061405748673712,1,1,1,1,1,0,92.57258112007538,10
1013909241,Wegg,Daniel,L,MD,I,Winchester,IN,47394,7,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US,Family Practice,Y,99214,"Established patient office or other outpatient visit with moderate level of decision making, if using time, 30 minutes or more",N,O,347,1086.0,1085,362.0,118.72516575,78.664355433,84.751206262,2024,IN,99214,"Wegg, Daniel",Established outpatient E/M,Office,393132.0,128935.5300045,85429.490000238,92039.810000532,3.1296829971181555,3.126801152737752,246.19449567791932,3.0490587038830896,0.6625752420396178,0.9882765531062124,0.9677354709418837,0.9491983967935872,0.9720440881763527,0.9677354709418837,1086.0,85429.490000238,1067.0,85776.830000015,0.01780693533270853,-0.004049345257652237,1,1,1,1,1,0,92.55761523046093,10
1942416235,Chivu,Simona,C,MD,I,New Lenox,IL,60451,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Hematology-Oncology,Y,99215,"Established patient office or other outpatient visit with high level of medical decision making, if using time, 40 minutes or more",N,O,123,374.0,374,584.38502674,158.71898396,127.30505348,110.56409091,2024,IL,99215,"Chivu, Simona",Established outpatient E/M,Office,218560.00000076,59360.90000104,47612.09000152,41350.97000034,3.040650406504065,3.040650406504065,387.09016261398375,3.6818848770306856,0.8020783040803936,0.9712865819988956,0.9793852383581815,0.9490152770108595,0.9769924535247562,0.9793852383581815,374.0,47612.09000152,298.0,35324.090001460005,0.2550335570469799,0.3478645875817923,1,1,1,1,1,0,92.55383765875206,10
